# r , rho , v , e
1.3606123330E+04 1.1604771741E+15 -1.5428475669E+05 1.5635656099E+31
1.3622878327E+04 1.1548373796E+15 -1.5474073378E+05 1.5534421439E+31
1.3639633324E+04 1.1492342076E+15 -1.5519703242E+05 1.5434007217E+31
1.3656388321E+04 1.1436673603E+15 -1.5565365165E+05 1.5334405446E+31
1.3673143319E+04 1.1381365427E+15 -1.5611059051E+05 1.5235608226E+31
1.3689898316E+04 1.1326414629E+15 -1.5656784807E+05 1.5137607751E+31
1.3706653313E+04 1.1271818316E+15 -1.5702542337E+05 1.5040396300E+31
1.3723408310E+04 1.1217573624E+15 -1.5748331548E+05 1.4943966241E+31
1.3740163307E+04 1.1163677718E+15 -1.5794152345E+05 1.4848310027E+31
1.3756918304E+04 1.1110127789E+15 -1.5840004637E+05 1.4753420199E+31
1.3773673302E+04 1.1056921055E+15 -1.5885888329E+05 1.4659289379E+31
1.3790428299E+04 1.1004054762E+15 -1.5931803329E+05 1.4565910272E+31
1.3807183296E+04 1.0951526183E+15 -1.5977749545E+05 1.4473275668E+31
1.3823938293E+04 1.0899332615E+15 -1.6023726885E+05 1.4381378434E+31
1.3840693290E+04 1.0847471384E+15 -1.6069735258E+05 1.4290211518E+31
1.3857448287E+04 1.0795939838E+15 -1.6115774571E+05 1.4199767949E+31
1.3874203284E+04 1.0744735354E+15 -1.6161844735E+05 1.4110040831E+31
1.3890958282E+04 1.0693855331E+15 -1.6207945658E+05 1.4021023345E+31
1.3907713279E+04 1.0643297197E+15 -1.6254077251E+05 1.3932708749E+31
1.3924468276E+04 1.0593058399E+15 -1.6300239424E+05 1.3845090376E+31
1.3941223273E+04 1.0543136413E+15 -1.6346432086E+05 1.3758161632E+31
1.3957978270E+04 1.0493528738E+15 -1.6392655150E+05 1.3671915995E+31
1.3974733267E+04 1.0444232893E+15 -1.6438908526E+05 1.3586347016E+31
1.3991488264E+04 1.0395246427E+15 -1.6485192125E+05 1.3501448319E+31
1.4008243262E+04 1.0346566906E+15 -1.6531505860E+05 1.3417213595E+31
1.4024998259E+04 1.0298191923E+15 -1.6577849642E+05 1.3333636606E+31
1.4041753256E+04 1.0250119091E+15 -1.6624223384E+05 1.3250711182E+31
1.4058508253E+04 1.0202346049E+15 -1.6670626999E+05 1.3168431221E+31
1.4075263250E+04 1.0154870454E+15 -1.6717060399E+05 1.3086790687E+31
1.4092018247E+04 1.0107689989E+15 -1.6763523499E+05 1.3005783611E+31
1.4108773244E+04 1.0060802354E+15 -1.6810016212E+05 1.2925404089E+31
1.4125528242E+04 1.0014205276E+15 -1.6856538453E+05 1.2845646279E+31
1.4142283239E+04 9.9678964990E+14 -1.6903090135E+05 1.2766504406E+31
1.4159038236E+04 9.9218737896E+14 -1.6949671173E+05 1.2687972755E+31
1.4175793233E+04 9.8761349354E+14 -1.6996281483E+05 1.2610045674E+31
1.4192548230E+04 9.8306777441E+14 -1.7042920979E+05 1.2532717571E+31
1.4209303227E+04 9.7855000440E+14 -1.7089589578E+05 1.2455982917E+31
1.4226058224E+04 9.7405996833E+14 -1.7136287195E+05 1.2379836240E+31
1.4242813222E+04 9.6959745304E+14 -1.7183013747E+05 1.2304272128E+31
1.4259568219E+04 9.6516224732E+14 -1.7229769150E+05 1.2229285227E+31
1.4276323216E+04 9.6075414191E+14 -1.7276553321E+05 1.2154870240E+31
1.4293078213E+04 9.5637292948E+14 -1.7323366178E+05 1.2081021928E+31
1.4309833210E+04 9.5201840460E+14 -1.7370207638E+05 1.2007735108E+31
1.4326588207E+04 9.4769036374E+14 -1.7417077618E+05 1.1935004650E+31
1.4343343205E+04 9.4338860522E+14 -1.7463976038E+05 1.1862825481E+31
1.4360098202E+04 9.3911292921E+14 -1.7510902815E+05 1.1791192581E+31
1.4376853199E+04 9.3486313771E+14 -1.7557857868E+05 1.1720100985E+31
1.4393608196E+04 9.3063903452E+14 -1.7604841116E+05 1.1649545779E+31
1.4410363193E+04 9.2644042524E+14 -1.7651852478E+05 1.1579522101E+31
1.4427118190E+04 9.2226711723E+14 -1.7698891875E+05 1.1510025141E+31
1.4443873187E+04 9.1811891958E+14 -1.7745959226E+05 1.1441050140E+31
1.4460628185E+04 9.1399564315E+14 -1.7793054451E+05 1.1372592390E+31
1.4477383182E+04 9.0989710049E+14 -1.7840177471E+05 1.1304647230E+31
1.4494138179E+04 9.0582310583E+14 -1.7887328206E+05 1.1237210052E+31
1.4510893176E+04 9.0177347511E+14 -1.7934506579E+05 1.1170276291E+31
1.4527648173E+04 8.9774802590E+14 -1.7981712509E+05 1.1103841436E+31
